id	name	kind
Molecular Function::GO:0031834	neurokinin receptor binding	Molecular Function
Molecular Function::GO:0031835	substance P receptor binding	Molecular Function
Molecular Function::GO:0031841	neuropeptide Y receptor binding	Molecular Function
Molecular Function::GO:0031849	olfactory receptor binding	Molecular Function
Molecular Function::GO:0031852	mu-type opioid receptor binding	Molecular Function
Molecular Function::GO:0031862	prostanoid receptor binding	Molecular Function
Molecular Function::GO:0031870	thromboxane A2 receptor binding	Molecular Function
Molecular Function::GO:0031871	proteinase activated receptor binding	Molecular Function
Molecular Function::GO:0031893	vasopressin receptor binding	Molecular Function
Molecular Function::GO:0031894	V1A vasopressin receptor binding	Molecular Function
Molecular Function::GO:0031955	short-chain fatty acid-CoA ligase activity	Molecular Function
Molecular Function::GO:0031956	medium-chain fatty acid-CoA ligase activity	Molecular Function
Molecular Function::GO:0031957	very long-chain fatty acid-CoA ligase activity	Molecular Function
Molecular Function::GO:0031994	insulin-like growth factor I binding	Molecular Function
Molecular Function::GO:0031995	insulin-like growth factor II binding	Molecular Function
Molecular Function::GO:0031996	thioesterase binding	Molecular Function
Molecular Function::GO:0032027	myosin light chain binding	Molecular Function
Molecular Function::GO:0032028	myosin head/neck binding	Molecular Function
Molecular Function::GO:0032036	myosin heavy chain binding	Molecular Function
Molecular Function::GO:0032038	myosin II heavy chain binding	Molecular Function
Molecular Function::GO:0032050	clathrin heavy chain binding	Molecular Function
Molecular Function::GO:0032051	clathrin light chain binding	Molecular Function
Molecular Function::GO:0032052	bile acid binding	Molecular Function
Molecular Function::GO:0032089	NACHT domain binding	Molecular Function
Molecular Function::GO:0032090	Pyrin domain binding	Molecular Function
Molecular Function::GO:0032129	histone H3K9 deacetylase activity	Molecular Function
Molecular Function::GO:0032135	DNA insertion or deletion binding	Molecular Function
Molecular Function::GO:0032137	guanine/thymine mispair binding	Molecular Function
Molecular Function::GO:0032138	single base insertion or deletion binding	Molecular Function
Molecular Function::GO:0032139	dinucleotide insertion or deletion binding	Molecular Function
Molecular Function::GO:0032142	single guanine insertion binding	Molecular Function
Molecular Function::GO:0032143	single thymine insertion binding	Molecular Function
Molecular Function::GO:0032181	dinucleotide repeat insertion binding	Molecular Function
Molecular Function::GO:0032182	ubiquitin-like protein binding	Molecular Function
Molecular Function::GO:0032183	SUMO binding	Molecular Function
Molecular Function::GO:0032184	SUMO polymer binding	Molecular Function
Molecular Function::GO:0032190	acrosin binding	Molecular Function
Molecular Function::GO:0032217	riboflavin transmembrane transporter activity	Molecular Function
Molecular Function::GO:0032266	phosphatidylinositol-3-phosphate binding	Molecular Function
Molecular Function::GO:0032296	double-stranded RNA-specific ribonuclease activity	Molecular Function
Molecular Function::GO:0032356	oxidized DNA binding	Molecular Function
Molecular Function::GO:0032357	oxidized purine DNA binding	Molecular Function
Molecular Function::GO:0032393	MHC class I receptor activity	Molecular Function
Molecular Function::GO:0032394	MHC class Ib receptor activity	Molecular Function
Molecular Function::GO:0032395	MHC class II receptor activity	Molecular Function
Molecular Function::GO:0032396	inhibitory MHC class I receptor activity	Molecular Function
Molecular Function::GO:0032397	activating MHC class I receptor activity	Molecular Function
Molecular Function::GO:0032399	HECT domain binding	Molecular Function
Molecular Function::GO:0032404	mismatch repair complex binding	Molecular Function
Molecular Function::GO:0032405	MutLalpha complex binding	Molecular Function
Molecular Function::GO:0032406	MutLbeta complex binding	Molecular Function
Molecular Function::GO:0032407	MutSalpha complex binding	Molecular Function
Molecular Function::GO:0032408	MutSbeta complex binding	Molecular Function
Molecular Function::GO:0032422	purine-rich negative regulatory element binding	Molecular Function
Molecular Function::GO:0032427	GBD domain binding	Molecular Function
Molecular Function::GO:0032450	maltose alpha-glucosidase activity	Molecular Function
Molecular Function::GO:0032451	demethylase activity	Molecular Function
Molecular Function::GO:0032452	histone demethylase activity	Molecular Function
Molecular Function::GO:0032453	histone H3K4 demethylase activity	Molecular Function
Molecular Function::GO:0032454	histone H3K9 demethylase activity	Molecular Function
Molecular Function::GO:0032542	sulfiredoxin activity	Molecular Function
Molecular Function::GO:0032549	ribonucleoside binding	Molecular Function
Molecular Function::GO:0032552	deoxyribonucleotide binding	Molecular Function
Molecular Function::GO:0032554	purine deoxyribonucleotide binding	Molecular Function
Molecular Function::GO:0032557	pyrimidine ribonucleotide binding	Molecular Function
Molecular Function::GO:0032558	adenyl deoxyribonucleotide binding	Molecular Function
Molecular Function::GO:0032561	guanyl ribonucleotide binding	Molecular Function
Molecular Function::GO:0032574	5'-3' RNA helicase activity	Molecular Function
Molecular Function::GO:0032767	copper-dependent protein binding	Molecular Function
Molecular Function::GO:0032791	lead ion binding	Molecular Function
Molecular Function::GO:0032794	GTPase activating protein binding	Molecular Function
Molecular Function::GO:0032795	heterotrimeric G-protein binding	Molecular Function
Molecular Function::GO:0032810	sterol response element binding	Molecular Function
Molecular Function::GO:0032813	tumor necrosis factor receptor superfamily binding	Molecular Function
Molecular Function::GO:0032934	sterol binding	Molecular Function
Molecular Function::GO:0032977	membrane insertase activity	Molecular Function
Molecular Function::GO:0033038	bitter taste receptor activity	Molecular Function
Molecular Function::GO:0033040	sour taste receptor activity	Molecular Function
Molecular Function::GO:0033041	sweet taste receptor activity	Molecular Function
Molecular Function::GO:0033130	acetylcholine receptor binding	Molecular Function
Molecular Function::GO:0033142	nuclear progesterone receptor binding	Molecular Function
Molecular Function::GO:0033149	FFAT motif binding	Molecular Function
Molecular Function::GO:0033188	sphingomyelin synthase activity	Molecular Function
Molecular Function::GO:0033192	calmodulin-dependent protein phosphatase activity	Molecular Function
Molecular Function::GO:0033204	ribonuclease P RNA binding	Molecular Function
Molecular Function::GO:0033218	amide binding	Molecular Function
Molecular Function::GO:0033229	cysteine transmembrane transporter activity	Molecular Function
Molecular Function::GO:0033265	choline binding	Molecular Function
Molecular Function::GO:0033283	ATPase-coupled organic acid transmembrane transporter activity	Molecular Function
Molecular Function::GO:0033284	ATPase-coupled carboxylic acid transmembrane transporter activity	Molecular Function
Molecular Function::GO:0033285	ATPase-coupled monocarboxylic acid transmembrane transporter activity	Molecular Function
Molecular Function::GO:0033293	monocarboxylic acid binding	Molecular Function
Molecular Function::GO:0033300	dehydroascorbic acid transmembrane transporter activity	Molecular Function
Molecular Function::GO:0033328	peroxisome membrane targeting sequence binding	Molecular Function
Molecular Function::GO:0033549	MAP kinase phosphatase activity	Molecular Function
Molecular Function::GO:0033550	MAP kinase tyrosine phosphatase activity	Molecular Function
Molecular Function::GO:0033558	protein lysine deacetylase activity	Molecular Function
Molecular Function::GO:0033592	RNA strand annealing activity	Molecular Function
Molecular Function::GO:0033612	receptor serine/threonine kinase binding	Molecular Function
Molecular Function::GO:0033677	DNA/RNA helicase activity	Molecular Function
Molecular Function::GO:0033691	sialic acid binding	Molecular Function
Molecular Function::GO:0033695	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	Molecular Function
Molecular Function::GO:0033703	3beta-hydroxy-5beta-steroid dehydrogenase activity	Molecular Function
Molecular Function::GO:0033721	aldehyde dehydrogenase (NADP+) activity	Molecular Function
Molecular Function::GO:0033743	peptide-methionine (R)-S-oxide reductase activity	Molecular Function
Molecular Function::GO:0033745	L-methionine-(R)-S-oxide reductase activity	Molecular Function
Molecular Function::GO:0033754	indoleamine 2,3-dioxygenase activity	Molecular Function
Molecular Function::GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	Molecular Function
Molecular Function::GO:0033765	steroid dehydrogenase activity, acting on the CH-CH group of donors	Molecular Function
Molecular Function::GO:0033782	24-hydroxycholesterol 7alpha-hydroxylase activity	Molecular Function
Molecular Function::GO:0033798	thyroxine 5-deiodinase activity	Molecular Function
Molecular Function::GO:0033829	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	Molecular Function
Molecular Function::GO:0033842	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	Molecular Function
Molecular Function::GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	Molecular Function
Molecular Function::GO:0033862	UMP kinase activity	Molecular Function
Molecular Function::GO:0033872	[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity	Molecular Function
Molecular Function::GO:0033878	hormone-sensitive lipase activity	Molecular Function
Molecular Function::GO:0033882	choloyl-CoA hydrolase activity	Molecular Function
Molecular Function::GO:0033883	pyridoxal phosphatase activity	Molecular Function
Molecular Function::GO:0033906	hyaluronoglucuronidase activity	Molecular Function
Molecular Function::GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	Molecular Function
Molecular Function::GO:0034040	ATPase-coupled lipid transmembrane transporter activity	Molecular Function
Molecular Function::GO:0034041	ABC-type sterol transporter activity	Molecular Function
Molecular Function::GO:0034046	poly(G) binding	Molecular Function
Molecular Function::GO:0034056	estrogen response element binding	Molecular Function
Molecular Function::GO:0034061	DNA polymerase activity	Molecular Function
Molecular Function::GO:0034062	5'-3' RNA polymerase activity	Molecular Function
Molecular Function::GO:0034185	apolipoprotein binding	Molecular Function
Molecular Function::GO:0034186	apolipoprotein A-I binding	Molecular Function
Molecular Function::GO:0034188	apolipoprotein A-I receptor activity	Molecular Function
Molecular Function::GO:0034189	very-low-density lipoprotein particle binding	Molecular Function
Molecular Function::GO:0034190	apolipoprotein receptor binding	Molecular Function
Molecular Function::GO:0034191	apolipoprotein A-I receptor binding	Molecular Function
Molecular Function::GO:0034212	peptide N-acetyltransferase activity	Molecular Function
Molecular Function::GO:0034228	ethanolamine transmembrane transporter activity	Molecular Function
Molecular Function::GO:0034235	GPI anchor binding	Molecular Function
Molecular Function::GO:0034236	protein kinase A catalytic subunit binding	Molecular Function
Molecular Function::GO:0034237	protein kinase A regulatory subunit binding	Molecular Function
Molecular Function::GO:0034246	mitochondrial transcription factor activity	Molecular Function
Molecular Function::GO:0034338	short-chain carboxylesterase activity	Molecular Function
Molecular Function::GO:0034431	bis(5'-adenosyl)-hexaphosphatase activity	Molecular Function
Molecular Function::GO:0034432	bis(5'-adenosyl)-pentaphosphatase activity	Molecular Function
Molecular Function::GO:0034450	ubiquitin-ubiquitin ligase activity	Molecular Function
Molecular Function::GO:0034452	dynactin binding	Molecular Function
Molecular Function::GO:0034458	3'-5' RNA helicase activity	Molecular Function
Molecular Function::GO:0034481	chondroitin sulfotransferase activity	Molecular Function
Molecular Function::GO:0034483	heparan sulfate sulfotransferase activity	Molecular Function
Molecular Function::GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	Molecular Function
Molecular Function::GO:0034511	U3 snoRNA binding	Molecular Function
Molecular Function::GO:0034513	box H/ACA snoRNA binding	Molecular Function
Molecular Function::GO:0034584	piRNA binding	Molecular Function
Molecular Function::GO:0034593	phosphatidylinositol bisphosphate phosphatase activity	Molecular Function
Molecular Function::GO:0034594	phosphatidylinositol trisphosphate phosphatase activity	Molecular Function
Molecular Function::GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity	Molecular Function
Molecular Function::GO:0034596	phosphatidylinositol phosphate 4-phosphatase activity	Molecular Function
Molecular Function::GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	Molecular Function
Molecular Function::GO:0034603	pyruvate dehydrogenase [NAD(P)+] activity	Molecular Function
Molecular Function::GO:0034604	pyruvate dehydrogenase (NAD+) activity	Molecular Function
Molecular Function::GO:0034617	tetrahydrobiopterin binding	Molecular Function
Molecular Function::GO:0034618	arginine binding	Molecular Function
Molecular Function::GO:0034632	retinol transmembrane transporter activity	Molecular Function
Molecular Function::GO:0034634	glutathione transmembrane transporter activity	Molecular Function
Molecular Function::GO:0034647	histone H3K4me/H3K4me2/H3K4me3 demethylase activity	Molecular Function
Molecular Function::GO:0034711	inhibin binding	Molecular Function
Molecular Function::GO:0034713	type I transforming growth factor beta receptor binding	Molecular Function
Molecular Function::GO:0034714	type III transforming growth factor beta receptor binding	Molecular Function
Molecular Function::GO:0034736	cholesterol O-acyltransferase activity	Molecular Function
Molecular Function::GO:0034739	histone H4K16 deacetylase activity	Molecular Function
Molecular Function::GO:0034875	caffeine oxidase activity	Molecular Function
Molecular Function::GO:0034899	trimethylamine monooxygenase activity	Molecular Function
Molecular Function::GO:0034979	NAD-dependent protein lysine deacetylase activity	Molecular Function
Molecular Function::GO:0034986	iron chaperone activity	Molecular Function
Molecular Function::GO:0034987	immunoglobulin receptor binding	Molecular Function
Molecular Function::GO:0034988	Fc-gamma receptor I complex binding	Molecular Function
Molecular Function::GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	Molecular Function
Molecular Function::GO:0035014	phosphatidylinositol 3-kinase regulator activity	Molecular Function
Molecular Function::GO:0035033	histone deacetylase regulator activity	Molecular Function
Molecular Function::GO:0035034	histone acetyltransferase regulator activity	Molecular Function
Molecular Function::GO:0035035	histone acetyltransferase binding	Molecular Function
Molecular Function::GO:0035064	methylated histone binding	Molecular Function
Molecular Function::GO:0035091	phosphatidylinositol binding	Molecular Function
Molecular Function::GO:0035173	histone kinase activity	Molecular Function
Molecular Function::GO:0035175	histone H3S10 kinase activity	Molecular Function
Molecular Function::GO:0035197	siRNA binding	Molecular Function
Molecular Function::GO:0035198	miRNA binding	Molecular Function
Molecular Function::GO:0035240	dopamine binding	Molecular Function
Molecular Function::GO:0035241	protein-arginine omega-N monomethyltransferase activity	Molecular Function
Molecular Function::GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	Molecular Function
Molecular Function::GO:0035243	protein-arginine omega-N symmetric methyltransferase activity	Molecular Function
Molecular Function::GO:0035250	UDP-galactosyltransferase activity	Molecular Function
Molecular Function::GO:0035251	UDP-glucosyltransferase activity	Molecular Function
Molecular Function::GO:0035252	UDP-xylosyltransferase activity	Molecular Function
Molecular Function::GO:0035254	glutamate receptor binding	Molecular Function
Molecular Function::GO:0035255	ionotropic glutamate receptor binding	Molecular Function
Molecular Function::GO:0035256	G protein-coupled glutamate receptor binding	Molecular Function
Molecular Function::GO:0035259	nuclear glucocorticoid receptor binding	Molecular Function
Molecular Function::GO:0035276	ethanol binding	Molecular Function
Molecular Function::GO:0035312	5'-3' DNA exonuclease activity	Molecular Function
Molecular Function::GO:0035325	Toll-like receptor binding	Molecular Function
Molecular Function::GO:0035368	selenocysteine insertion sequence binding	Molecular Function
Molecular Function::GO:0035373	chondroitin sulfate proteoglycan binding	Molecular Function
Molecular Function::GO:0035374	chondroitin sulfate binding	Molecular Function
Molecular Function::GO:0035379	carbon dioxide transmembrane transporter activity	Molecular Function
Molecular Function::GO:0035381	ATP-gated ion channel activity	Molecular Function
Molecular Function::GO:0035402	histone H3T11 kinase activity	Molecular Function
Molecular Function::GO:0035403	histone H3T6 kinase activity	Molecular Function
Molecular Function::GO:0035410	dihydrotestosterone 17-beta-dehydrogenase activity	Molecular Function
Molecular Function::GO:0035473	lipase binding	Molecular Function
Molecular Function::GO:0035497	cAMP response element binding	Molecular Function
Molecular Function::GO:0035500	MH2 domain binding	Molecular Function
Molecular Function::GO:0035514	DNA demethylase activity	Molecular Function
Molecular Function::GO:0035515	oxidative RNA demethylase activity	Molecular Function
Molecular Function::GO:0035516	broad specificity oxidative DNA demethylase activity	Molecular Function
Molecular Function::GO:0035529	NADH pyrophosphatase activity	Molecular Function
Molecular Function::GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	Molecular Function
Molecular Function::GO:0035575	histone H4K20 demethylase activity	Molecular Function
Molecular Function::GO:0035591	signaling adaptor activity	Molecular Function
Molecular Function::GO:0035594	ganglioside binding	Molecular Function
Molecular Function::GO:0035596	methylthiotransferase activity	Molecular Function
Molecular Function::GO:0035605	peptidyl-cysteine S-nitrosylase activity	Molecular Function
Molecular Function::GO:0035612	AP-2 adaptor complex binding	Molecular Function
Molecular Function::GO:0035613	RNA stem-loop binding	Molecular Function
Molecular Function::GO:0035615	clathrin adaptor activity	Molecular Function
Molecular Function::GO:0035642	histone H3R17 methyltransferase activity	Molecular Function
Molecular Function::GO:0035650	AP-1 adaptor complex binding	Molecular Function
Molecular Function::GO:0035651	AP-3 adaptor complex binding	Molecular Function
Molecular Function::GO:0035662	Toll-like receptor 4 binding	Molecular Function
Molecular Function::GO:0035663	Toll-like receptor 2 binding	Molecular Function
Molecular Function::GO:0035671	enone reductase activity	Molecular Function
Molecular Function::GO:0035673	oligopeptide transmembrane transporter activity	Molecular Function
Molecular Function::GO:0035717	chemokine (C-C motif) ligand 7 binding	Molecular Function
Molecular Function::GO:0035718	macrophage migration inhibitory factor binding	Molecular Function
Molecular Function::GO:0035727	lysophosphatidic acid binding	Molecular Function
Molecular Function::GO:0035800	deubiquitinase activator activity	Molecular Function
Molecular Function::GO:0035804	structural constituent of egg coat	Molecular Function
Molecular Function::GO:0035851	Krueppel-associated box domain binding	Molecular Function
Molecular Function::GO:0035870	dITP diphosphatase activity	Molecular Function
Molecular Function::GO:0035877	death effector domain binding	Molecular Function
Molecular Function::GO:0035925	mRNA 3'-UTR AU-rich region binding	Molecular Function
Molecular Function::GO:0035979	histone H2AXS139 kinase activity	Molecular Function
Molecular Function::GO:0036002	pre-mRNA binding	Molecular Function
Molecular Function::GO:0036009	protein-glutamine N-methyltransferase activity	Molecular Function
Molecular Function::GO:0036033	mediator complex binding	Molecular Function
Molecular Function::GO:0036041	long-chain fatty acid binding	Molecular Function
Molecular Function::GO:0036042	long-chain fatty acyl-CoA binding	Molecular Function
Molecular Function::GO:0036054	protein-malonyllysine demalonylase activity	Molecular Function
Molecular Function::GO:0036055	protein-succinyllysine desuccinylase activity	Molecular Function
Molecular Function::GO:0036121	double-stranded DNA helicase activity	Molecular Function
Molecular Function::GO:0036122	BMP binding	Molecular Function
Molecular Function::GO:0036130	prostaglandin H2 endoperoxidase reductase activity	Molecular Function
Molecular Function::GO:0036132	13-prostaglandin reductase activity	Molecular Function
Molecular Function::GO:0036134	12-hydroxyheptadecatrienoic acid synthase activity	Molecular Function
Molecular Function::GO:0036137	kynurenine aminotransferase activity	Molecular Function
Molecular Function::GO:0036139	peptidyl-histidine dioxygenase activity	Molecular Function
Molecular Function::GO:0036221	UTP diphosphatase activity	Molecular Function
Molecular Function::GO:0036310	ATP-dependent DNA/DNA annealing activity	Molecular Function
Molecular Function::GO:0036312	phosphatidylinositol 3-kinase regulatory subunit binding	Molecular Function
Molecular Function::GO:0036313	phosphatidylinositol 3-kinase catalytic subunit binding	Molecular Function
Molecular Function::GO:0036374	glutathione hydrolase activity	Molecular Function
Molecular Function::GO:0036384	CDP phosphatase activity	Molecular Function
Molecular Function::GO:0036402	proteasome-activating activity	Molecular Function
Molecular Function::GO:0036403	arachidonate 8(S)-lipoxygenase activity	Molecular Function
Molecular Function::GO:0036408	histone H3K14 acetyltransferase activity	Molecular Function
Molecular Function::GO:0036430	CMP kinase activity	Molecular Function
Molecular Function::GO:0036431	dCMP kinase activity	Molecular Function
Molecular Function::GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	Molecular Function
Molecular Function::GO:0036461	BLOC-2 complex binding	Molecular Function
Molecular Function::GO:0036487	nitric-oxide synthase inhibitor activity	Molecular Function
Molecular Function::GO:0036505	prosaposin receptor activity	Molecular Function
Molecular Function::GO:0038024	cargo receptor activity	Molecular Function
Molecular Function::GO:0038025	reelin receptor activity	Molecular Function
Molecular Function::GO:0038036	sphingosine-1-phosphate receptor activity	Molecular Function
Molecular Function::GO:0038062	protein tyrosine kinase collagen receptor activity	Molecular Function
Molecular Function::GO:0038064	collagen receptor activity	Molecular Function
Molecular Function::GO:0038085	vascular endothelial growth factor binding	Molecular Function
Molecular Function::GO:0038100	nodal binding	Molecular Function
Molecular Function::GO:0038102	activin receptor antagonist activity	Molecular Function
Molecular Function::GO:0038131	neuregulin receptor activity	Molecular Function
Molecular Function::GO:0038132	neuregulin binding	Molecular Function
Molecular Function::GO:0038177	death receptor agonist activity	Molecular Function
Molecular Function::GO:0038181	bile acid receptor activity	Molecular Function
Molecular Function::GO:0038187	pattern recognition receptor activity	Molecular Function
Molecular Function::GO:0038191	neuropilin binding	Molecular Function
Molecular Function::GO:0039552	RIG-I binding	Molecular Function
Molecular Function::GO:0039706	co-receptor binding	Molecular Function
Molecular Function::GO:0042007	interleukin-18 binding	Molecular Function
Molecular Function::GO:0042008	interleukin-18 receptor activity	Molecular Function
Molecular Function::GO:0042010	interleukin-15 receptor activity	Molecular Function
Molecular Function::GO:0042015	interleukin-20 binding	Molecular Function
Molecular Function::GO:0042018	interleukin-22 receptor activity	Molecular Function
Molecular Function::GO:0042019	interleukin-23 binding	Molecular Function
Molecular Function::GO:0042020	interleukin-23 receptor activity	Molecular Function
Molecular Function::GO:0042030	ATPase inhibitor activity	Molecular Function
Molecular Function::GO:0042043	neurexin family protein binding	Molecular Function
Molecular Function::GO:0042054	histone methyltransferase activity	Molecular Function
Molecular Function::GO:0042056	chemoattractant activity	Molecular Function
Molecular Function::GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	Molecular Function
Molecular Function::GO:0042134	rRNA primary transcript binding	Molecular Function
Molecular Function::GO:0042162	telomeric DNA binding	Molecular Function
Molecular Function::GO:0042166	acetylcholine binding	Molecular Function
Molecular Function::GO:0042169	SH2 domain binding	Molecular Function
Molecular Function::GO:0042171	lysophosphatidic acid acyltransferase activity	Molecular Function
Molecular Function::GO:0042277	peptide binding	Molecular Function
Molecular Function::GO:0042284	sphingolipid delta-4 desaturase activity	Molecular Function
Molecular Function::GO:0042285	xylosyltransferase activity	Molecular Function
Molecular Function::GO:0042287	MHC protein binding	Molecular Function
Molecular Function::GO:0042288	MHC class I protein binding	Molecular Function
Molecular Function::GO:0042289	MHC class II protein binding	Molecular Function
Molecular Function::GO:0042296	ISG15 transferase activity	Molecular Function
Molecular Function::GO:0042301	phosphate ion binding	Molecular Function
Molecular Function::GO:0042328	heparan sulfate N-acetylglucosaminyltransferase activity	Molecular Function
Molecular Function::GO:0042379	chemokine receptor binding	Molecular Function
Molecular Function::GO:0042392	sphingosine-1-phosphate phosphatase activity	Molecular Function
Molecular Function::GO:0042393	histone binding	Molecular Function
Molecular Function::GO:0042500	aspartic endopeptidase activity, intramembrane cleaving	Molecular Function
Molecular Function::GO:0042562	hormone binding	Molecular Function
Molecular Function::GO:0042577	lipid phosphatase activity	Molecular Function
Molecular Function::GO:0042578	phosphoric ester hydrolase activity	Molecular Function
Molecular Function::GO:0042605	peptide antigen binding	Molecular Function
Molecular Function::GO:0042608	T cell receptor binding	Molecular Function
Molecular Function::GO:0042609	CD4 receptor binding	Molecular Function
Molecular Function::GO:0042610	CD8 receptor binding	Molecular Function
Molecular Function::GO:0042625	ATPase-coupled ion transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042626	ATPase-coupled transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042731	PH domain binding	Molecular Function
Molecular Function::GO:0042781	3'-tRNA processing endoribonuclease activity	Molecular Function
Molecular Function::GO:0042799	histone H4K20 methyltransferase activity	Molecular Function
Molecular Function::GO:0042800	histone H3K4 methyltransferase activity	Molecular Function
Molecular Function::GO:0042803	protein homodimerization activity	Molecular Function
Molecular Function::GO:0042805	actinin binding	Molecular Function
Molecular Function::GO:0042806	fucose binding	Molecular Function
Molecular Function::GO:0042809	nuclear vitamin D receptor binding	Molecular Function
Molecular Function::GO:0042813	Wnt receptor activity	Molecular Function
Molecular Function::GO:0042826	histone deacetylase binding	Molecular Function
Molecular Function::GO:0042834	peptidoglycan binding	Molecular Function
Molecular Function::GO:0042835	BRE binding	Molecular Function
Molecular Function::GO:0042887	amide transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042903	tubulin deacetylase activity	Molecular Function
Molecular Function::GO:0042910	xenobiotic transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042923	neuropeptide binding	Molecular Function
Molecular Function::GO:0042924	neuromedin U binding	Molecular Function
Molecular Function::GO:0042937	tripeptide transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042947	glucoside transmembrane transporter activity	Molecular Function
Molecular Function::GO:0042974	nuclear retinoic acid receptor binding	Molecular Function
Molecular Function::GO:0042975	peroxisome proliferator activated receptor binding	Molecular Function
Molecular Function::GO:0042978	ornithine decarboxylase activator activity	Molecular Function
Molecular Function::GO:0042979	ornithine decarboxylase regulator activity	Molecular Function
Molecular Function::GO:0043008	ATP-dependent protein binding	Molecular Function
Molecular Function::GO:0043014	alpha-tubulin binding	Molecular Function
Molecular Function::GO:0043015	gamma-tubulin binding	Molecular Function
Molecular Function::GO:0043021	ribonucleoprotein complex binding	Molecular Function
Molecular Function::GO:0043022	ribosome binding	Molecular Function
Molecular Function::GO:0043023	ribosomal large subunit binding	Molecular Function
Molecular Function::GO:0043024	ribosomal small subunit binding	Molecular Function
Molecular Function::GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	Molecular Function
Molecular Function::GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	Molecular Function
Molecular Function::GO:0043035	chromatin insulator sequence binding	Molecular Function
Molecular Function::GO:0043047	single-stranded telomeric DNA binding	Molecular Function
Molecular Function::GO:0043120	tumor necrosis factor binding	Molecular Function
Molecular Function::GO:0043121	neurotrophin binding	Molecular Function
Molecular Function::GO:0043125	ErbB-3 class receptor binding	Molecular Function
Molecular Function::GO:0043130	ubiquitin binding	Molecular Function
Molecular Function::GO:0043138	3'-5' DNA helicase activity	Molecular Function
Molecular Function::GO:0043139	5'-3' DNA helicase activity	Molecular Function
Molecular Function::GO:0043175	RNA polymerase core enzyme binding	Molecular Function
Molecular Function::GO:0043176	amine binding	Molecular Function
Molecular Function::GO:0043177	organic acid binding	Molecular Function
Molecular Function::GO:0043178	alcohol binding	Molecular Function
Molecular Function::GO:0043183	vascular endothelial growth factor receptor 1 binding	Molecular Function
Molecular Function::GO:0043184	vascular endothelial growth factor receptor 2 binding	Molecular Function
Molecular Function::GO:0043185	vascular endothelial growth factor receptor 3 binding	Molecular Function
Molecular Function::GO:0043199	sulfate binding	Molecular Function
Molecular Function::GO:0043208	glycosphingolipid binding	Molecular Function
Molecular Function::GO:0043225	ATPase-coupled inorganic anion transmembrane transporter activity	Molecular Function
Molecular Function::GO:0043236	laminin binding	Molecular Function
Molecular Function::GO:0043237	laminin-1 binding	Molecular Function
Molecular Function::GO:0043262	ADP phosphatase activity	Molecular Function
Molecular Function::GO:0043273	CTPase activity	Molecular Function
Molecular Function::GO:0043274	phospholipase binding	Molecular Function
Molecular Function::GO:0043295	glutathione binding	Molecular Function
Molecular Function::GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	Molecular Function
Molecular Function::GO:0043394	proteoglycan binding	Molecular Function
Molecular Function::GO:0043395	heparan sulfate proteoglycan binding	Molecular Function
Molecular Function::GO:0043398	HLH domain binding	Molecular Function
Molecular Function::GO:0043404	corticotropin-releasing hormone receptor activity	Molecular Function
Molecular Function::GO:0043422	protein kinase B binding	Molecular Function
Molecular Function::GO:0043425	bHLH transcription factor binding	Molecular Function
Molecular Function::GO:0043426	MRF binding	Molecular Function
Molecular Function::GO:0043495	protein-membrane adaptor activity	Molecular Function
Molecular Function::GO:0043515	kinetochore binding	Molecular Function
Molecular Function::GO:0043522	leucine zipper domain binding	Molecular Function
Molecular Function::GO:0043530	adenosine 5'-monophosphoramidase activity	Molecular Function
Molecular Function::GO:0043531	ADP binding	Molecular Function
Molecular Function::GO:0043532	angiostatin binding	Molecular Function
Molecular Function::GO:0043533	inositol 1,3,4,5 tetrakisphosphate binding	Molecular Function
Molecular Function::GO:0043539	protein serine/threonine kinase activator activity	Molecular Function
Molecular Function::GO:0043546	molybdopterin cofactor binding	Molecular Function
Molecular Function::GO:0043548	phosphatidylinositol 3-kinase binding	Molecular Function
